SampleID,StudyID,Year,Month,Species,Lat,Long,dN15,dC13,C:N,Source
,28,2003,Apr,POM,-48.6,35.5,-1.9,-23.28,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-49.5,35.99,-1.53,-23.09,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.8,37.72,-0.41,-23.05,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-49.01,35.99,-0.93,-23.04,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.66,37.82,-2.04,-23.02,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.49,37.54,-3.43,-22.85,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.76,37.85,-3.34,-22.73,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.63,38.02,-3.01,-22.66,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-50,36,-2.58,-22.52,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.76,37.95,-3.14,-22.39,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-51,34.35,-1.41,-22.29,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.89,37.92,-0.26,-22.23,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.88,37.88,-0.02,-22.16,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.66,38.01,-2,-21.97,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.88,37.89,-1.53,-21.96,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-48.2,35.87,-3.59,-21.95,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.94,38.07,-1.77,-21.95,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.74,38.01,,-21.89,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.87,37.87,-1.64,-21.84,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-48.94,36.4,-1.99,-21.75,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.92,37.98,-1.35,-21.59,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.8,37.95,-0.48,-21.58,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-45.51,35.64,-0.97,-21.58,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-44.97,34.8,-2.07,-21.58,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.81,37.78,-2.68,-21.57,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-48.01,36,-1.82,-21.43,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-48.5,36,-2.28,-21.3,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-40.01,26.8,3.99,-21.27,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.85,37.91,-0.14,-21.23,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.85,38.06,-0.19,-21.16,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-43.02,31.53,3.21,-21.15,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.76,37.96,-1.6,-21.09,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-45.99,36.47,-0.54,-21.08,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.75,38.15,-2,-21.04,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-50.51,35.18,-2.21,-21.02,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-48,36.01,-0.49,-21.01,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-41.01,28.35,1.72,-20.99,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.71,38.12,-0.08,-20.98,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.68,38,-1.06,-20.97,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.82,37.83,-2.97,-20.96,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.73,38.06,-0.32,-20.91,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.72,37.98,-1.37,-20.81,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-40.98,28.39,5.9,-20.8,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-40.5,27.54,3.04,-20.8,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.88,38.02,-1.07,-20.74,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-43.99,33.16,2.61,-20.73,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-44.51,33.99,0.35,-20.72,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-41.51,29.14,3.03,-20.68,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.69,37.96,-0.7,-20.58,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-42.01,29.94,2.95,-20.52,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-44,33.16,2.82,-20.47,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-42.96,31.51,4.22,-20.46,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.85,37.96,-1.56,-20.44,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-43.51,32.34,2.83,-20.44,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-47.5,36.97,-1.1,-20.42,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-45,34.79,-1.69,-20.42,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-52.51,31.82,2.04,-20.41,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.81,38.1,-1.11,-20.39,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.79,38.15,-1.07,-20.3,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-45.96,36.55,-1.5,-20.26,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.83,37.89,-3.14,-20.22,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-41.99,29.93,4.11,-20.09,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-46.83,38.04,-0.19,-19.96,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-42.5,30.7,4.15,-19.9,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-52,32.69,1.51,-18.46,,MV SA Agulhas - V110 - Boris
,28,2003,Apr,POM,-51.51,33.38,1.53,-18.16,,MV SA Agulhas - V110 - Boris
,29,1995,Nov,POM,-53.3,145.5,,-26,,O'Leary et al (2001)
,29,1995,Nov,POM,-46,143.6,,-25.99,,O'Leary et al (2001)
,29,1995,Nov,POM,-51.4,145.5,,-25.74,,O'Leary et al (2001)
,29,1995,Nov,POM,-52.4,145.5,,-25.33,,O'Leary et al (2001)
,29,1995,Nov,POM,-51,145.4,,-24.66,,O'Leary et al (2001)
,29,1995,Nov,POM,-50.5,145.5,,-24.49,,O'Leary et al (2001)
,29,1995,Nov,POM,-50,146,,-24.16,,O'Leary et al (2001)
,29,1995,Nov,POM,-48,145.6,,-24.15,,O'Leary et al (2001)
,29,1995,Nov,POM,-49.5,145.5,,-23.47,,O'Leary et al (2001)
,29,1995,Nov,POM,-49,145.5,,-23.14,,O'Leary et al (2001)
,29,1995,Nov,POM,-47,144.6,,-22.86,,O'Leary et al (2001)
,29,1995,Nov,POM,-45.9,142.7,,-22.7,,O'Leary et al (2001)
,29,1995,Nov,POM,-44,141.8,,-21.91,,O'Leary et al (2001)
,29,1995,Nov,POM,-45,142.8,,-21.82,,O'Leary et al (2001)
,29,1995,Nov,POM,-41.8,144.1,,-21.19,,O'Leary et al (2001)
,29,1995,Nov,POM,-42,139.9,,-21.16,,O'Leary et al (2001)
,29,1995,Nov,POM,-43.4,145.1,,-21.15,,O'Leary et al (2001)
,29,1995,Nov,POM,-42.6,144.7,,-20.96,,O'Leary et al (2001)
,29,1995,Nov,POM,-41.4,143.9,,-20.94,,O'Leary et al (2001)
,29,1995,Nov,POM,-42.9,144.8,,-20.88,,O'Leary et al (2001)
,29,1995,Nov,POM,-42.5,144.6,,-20.46,,O'Leary et al (2001)
,29,1995,Nov,POM,-40.7,143.4,,-20.37,,O'Leary et al (2001)
,29,1995,Nov,POM,-42.3,144.4,,-20.27,,O'Leary et al (2001)
,29,1995,Nov,POM,-41.4,142.1,,-20.04,,O'Leary et al (2001)
,30,1994,Jan,POM,-62.84,140,,-30.48,,Popp et al (1999)
,30,1994,Jan,POM,-63.35,140,,-29.81,,Popp et al (1999)
,30,1994,Jan,POM,-62.35,140,,-29.71,,Popp et al (1999)
,30,1994,Jan,POM,-65.4,140,,-29.36,,Popp et al (1999)
,30,1994,Jan,POM,-60.96,82.78,,-28.71,,Popp et al (1999)
,30,1994,Jan,POM,-63.87,140,,-28.61,,Popp et al (1999)
,30,1994,Jan,POM,-61.44,82.97,,-28.58,,Popp et al (1999)
,30,1994,Jan,POM,-64.28,140,,-28.52,,Popp et al (1999)
,30,1994,Jan,POM,-65.08,140,,-28.37,,Popp et al (1999)
,30,1994,Jan,POM,-61.85,140,,-28.27,,Popp et al (1999)
,30,1994,Jan,POM,-64.16,84.59,,-28.16,,Popp et al (1999)
,30,1994,Jan,POM,-62.16,83.28,,-28.01,,Popp et al (1999)
,30,1994,Jan,POM,-63.72,84.13,,-27.96,,Popp et al (1999)
,30,1994,Jan,POM,-56.92,140.01,,-27.6,,Popp et al (1999)
,30,1994,Jan,POM,-60.37,140,,-27.53,,Popp et al (1999)
,30,1994,Jan,POM,-59.97,82.37,,-27.37,,Popp et al (1999)
,30,1994,Jan,POM,-55.06,140.94,,-27.35,,Popp et al (1999)
,30,1994,Jan,POM,-61.35,140,,-27.31,,Popp et al (1999)
,30,1994,Jan,POM,-63.29,83.75,,-27.3,,Popp et al (1999)
,30,1994,Jan,POM,-57.38,140,,-27.28,,Popp et al (1999)
,30,1994,Jan,POM,-58.86,140,,-27.27,,Popp et al (1999)
,30,1994,Jan,POM,-62.75,83.47,,-27.23,,Popp et al (1999)
,30,1994,Jan,POM,-59.35,140,,-27.22,,Popp et al (1999)
,30,1994,Jan,POM,-55.49,140.72,,-27.16,,Popp et al (1999)
,30,1994,Jan,POM,-57.87,140,,-26.99,,Popp et al (1999)
,30,1994,Jan,POM,-64.62,84.98,,-26.98,,Popp et al (1999)
,30,1994,Jan,POM,-59.86,140,,-26.82,,Popp et al (1999)
,30,1994,Jan,POM,-65.09,85.32,,-26.8,,Popp et al (1999)
,30,1994,Jan,POM,-55.93,140.5,,-26.76,,Popp et al (1999)
,30,1994,Jan,POM,-52.26,142.33,,-26.67,,Popp et al (1999)
,30,1994,Jan,POM,-58.35,140,,-26.63,,Popp et al (1999)
